state,district,market,commodity,variety,min_price,max_price,modal_price,year,month
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4850,5550,5250,2019,11
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4625,5500,5125,2019,12
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4500,5510,5200,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4500,5505,5130,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4500,5555,5175,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4000,5400,5200,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4500,5535,5250,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4500,5500,5250,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4750,5410,5000,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4750,5515,5150,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,5400,5200,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4750,5410,5000,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,5485,5250,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,5450,5200,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,5485,5200,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,5400,5200,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4900,5455,5200,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4750,5420,5200,2019,2
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,5455,5300,2019,4
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4750,5385,5150,2019,5
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4750,5400,5100,2019,7
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4750,5470,5250,2019,8
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4500,5450,5200,2019,9
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4625,5445,5200,2019,11
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4800,5410,5225,2019,12
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5050,5400,5190,2019,2
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4800,5350,5200,2019,2
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4625,5405,5025,2019,2
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4750,5445,5210,2019,2
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4860,5370,5250,2019,2
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4750,5455,5250,2019,2
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,5375,5200,2019,2
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4750,5405,5250,2019,2
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4780,5545,5250,2019,2
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,5310,5250,2019,2
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4500,5315,5100,2019,2
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4600,5410,5200,2019,2
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4850,5425,5250,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,5505,5250,2019,6
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4500,5530,5200,2019,8
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4650,5560,5300,2019,11
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4200,5605,5125,2019,3
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4500,5650,5250,2019,3
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4250,6000,5100,2019,3
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,6000,5500,2019,3
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4300,6000,5300,2019,3
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4000,6000,5500,2019,3
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,6000,5500,2019,3
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,6000,5750,2019,1
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5500,6020,5900,2019,3
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,6325,5750,2019,6
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5950,6505,6250,2019,8
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,6170,5875,2019,10
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4600,6030,5400,2019,12
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),4000,6000,5625,2019,4
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5500,6110,5840,2019,4
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,6090,5900,2019,4
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5200,5950,5750,2019,4
Gujarat,Junagarh,Junagadh,Cotton,Cotton (Unginned),5000,6005,5850,2019,6
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4755,5845,5300,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4575,5825,5200,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4755,5800,5277,2019,3
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4870,5855,5362,2019,4
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5020,5730,5375,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4500,5775,5137,2019,7
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5125,5740,5432,2019,8
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,3500,5715,4607,2019,10
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4500,5710,5375,2019,11
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4500,5675,5525,2019,12
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5075,5705,5560,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,3500,5675,5350,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5010,5695,5400,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4925,5750,5500,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4925,5750,5500,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4855,5730,5450,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4755,5705,5460,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5205,5755,5625,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4555,5700,5650,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4905,5730,5317,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5055,5710,5382,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4805,5700,5575,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4970,5900,5435,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5350,5770,5500,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5000,5700,5600,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4725,5690,5650,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4955,5700,5595,2019,4
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4725,5725,5600,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4900,5740,5575,2019,6
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4960,5740,5600,2019,7
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5055,5695,5450,2019,8
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4575,5730,5600,2019,9
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4625,5720,5450,2019,11
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5125,5745,5665,2019,12
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5125,5725,5620,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4255,5680,5600,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4755,5710,5590,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5205,5580,5500,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4755,5605,5575,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5175,5625,5425,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5000,5630,5570,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4500,5705,5590,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5000,5675,5530,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5000,5660,5475,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5155,5745,5450,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5000,5690,5645,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4630,5625,5600,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4900,5690,5600,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5155,5625,5390,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4505,5690,5605,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4500,5730,5625,2019,6
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4500,5650,5425,2019,7
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5205,5645,5515,2019,8
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4950,5620,5285,2019,9
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5075,5650,5600,2019,11
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4575,5705,5690,2019,12
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5250,5755,5502,2019,3
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5000,5770,5690,2019,3
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5175,5735,5660,2019,3
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5280,5760,5740,2019,3
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4500,6030,5825,2019,3
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5055,6025,6010,2019,3
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5625,6055,5905,2019,3
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5105,6060,5450,2019,3
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5556,6255,5905,2019,3
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5500,6260,5995,2019,3
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4250,6290,6205,2019,3
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,3500,6375,6295,2019,4
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5880,6430,6375,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5500,6455,6380,2019,8
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4500,6555,6250,2019,9
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5250,6475,6405,2019,10
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4000,6410,6325,2019,11
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5950,6425,6340,2019,4
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5605,6500,6350,2019,4
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5255,6435,6340,2019,4
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5500,6415,6255,2019,4
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5750,6295,6235,2019,4
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5755,6305,6270,2019,4
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5755,6325,6040,2019,4
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,6020,6325,6290,2019,4
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5500,6300,6290,2019,4
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5855,6300,6290,2019,4
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4375,6300,6275,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4500,6295,6245,2019,2
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5875,6290,6200,2019,3
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5500,6270,6200,2019,4
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5775,6125,6100,2019,6
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5865,6150,6075,2019,8
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5500,6115,5807,2019,9
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5250,6080,5700,2019,10
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5500,6100,6000,2019,11
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,6115,6115,6115,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5020,6075,5547,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5860,6100,5910,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,6000,6125,6100,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4220,6180,6125,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5900,6200,5945,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5915,6060,6030,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5255,6255,6200,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5500,6300,6250,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5175,6350,6230,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5755,6325,6320,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,6080,6405,6375,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5960,6470,6385,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,6125,6570,6500,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,6535,6535,6535,2019,5
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,6190,6500,6345,2019,1
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,6005,6510,6405,2019,3
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,6075,6480,6405,2019,4
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,6005,6535,6270,2019,6
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,4500,6460,6400,2019,7
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,6325,6375,6350,2019,8
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,6190,6385,6300,2019,10
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,6010,6365,6290,2019,11
Gujarat,Junagarh,Manavdar,Cotton,Shanker 4 31mm FIne,5225,6290,6260,2019,12
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5150,5600,5450,2019,1
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5125,5555,5400,2019,1
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5250,5575,5500,2019,1
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5050,5605,5450,2019,1
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5000,5550,5400,2019,1
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5075,5550,5375,2019,1
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5125,5555,5325,2019,2
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5100,5550,5400,2019,4
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5050,5550,5350,2019,11
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5075,5525,5300,2019,12
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5100,5550,5300,2019,2
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5050,5525,5350,2019,2
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5100,5550,5375,2019,2
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5050,5500,5400,2019,2
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5075,5450,5300,2019,2
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5025,5550,5375,2019,2
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5050,5500,5425,2019,2
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5025,5550,5400,2019,2
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,4950,5500,5375,2019,9
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,4950,5475,5375,2019,11
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,4900,5500,5400,2019,12
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5250,6250,6000,2019,12
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5375,6125,6000,2019,4
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5350,6200,6100,2019,6
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5250,6400,6200,2019,7
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5250,6100,5900,2019,5
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5400,5900,5750,2019,5
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5250,6000,5750,2019,5
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5250,6050,5850,2019,5
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5250,6000,5900,2019,5
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5500,6025,5900,2019,5
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5250,6250,5900,2019,5
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5500,6250,5950,2019,5
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5700,6200,5925,2019,5
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5625,6225,6150,2019,5
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5750,6250,6050,2019,5
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5450,6175,6000,2019,5
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5525,6250,6200,2019,5
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5500,6025,5850,2019,6
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5400,6075,5950,2019,7
Gujarat,Junagarh,Una,Cotton,Shanker 6 (B) 30mm FIne,5500,6125,5850,2019,8
Gujarat,Junagarh,Visavadar,Cotton,Other,4850,5500,5175,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4860,5420,5140,2019,2
Gujarat,Junagarh,Visavadar,Cotton,Other,4905,5545,5225,2019,3
Gujarat,Junagarh,Visavadar,Cotton,Other,4820,5460,5140,2019,4
Gujarat,Junagarh,Visavadar,Cotton,Other,4900,5550,5225,2019,5
Gujarat,Junagarh,Visavadar,Cotton,Other,4870,5430,5150,2019,7
Gujarat,Junagarh,Visavadar,Cotton,Other,4835,5515,5175,2019,8
Gujarat,Junagarh,Visavadar,Cotton,Other,4850,5550,5200,2019,10
Gujarat,Junagarh,Visavadar,Cotton,Other,4715,5425,5070,2019,11
Gujarat,Junagarh,Visavadar,Cotton,Other,4755,5445,5100,2019,12
Gujarat,Junagarh,Visavadar,Cotton,Other,4765,5375,5070,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4815,5425,5120,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4970,5460,5215,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4820,5450,5135,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4970,5460,5215,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4965,5505,5235,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4970,5480,5225,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4910,5470,5190,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4975,5435,5205,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4970,5380,5175,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4980,5470,5225,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4850,5400,5075,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4975,5465,5220,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4930,5450,5190,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4815,5485,5150,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,4865,5425,5145,2019,2
Gujarat,Junagarh,Visavadar,Cotton,Other,4900,5450,5175,2019,4
Gujarat,Junagarh,Visavadar,Cotton,Other,4855,5445,5150,2019,5
Gujarat,Junagarh,Visavadar,Cotton,Other,4920,5480,5200,2019,6
Gujarat,Junagarh,Visavadar,Cotton,Other,4765,5425,5095,2019,7
Gujarat,Junagarh,Visavadar,Cotton,Other,4925,5365,5145,2019,8
Gujarat,Junagarh,Visavadar,Cotton,Other,4975,5435,5205,2019,9
Gujarat,Junagarh,Visavadar,Cotton,Other,4820,5370,5095,2019,11
Gujarat,Junagarh,Visavadar,Cotton,Other,4850,5450,5150,2019,12
Gujarat,Junagarh,Visavadar,Cotton,Other,4765,5345,5055,2019,2
Gujarat,Junagarh,Visavadar,Cotton,Other,4715,5345,5045,2019,2
Gujarat,Junagarh,Visavadar,Cotton,Other,4875,5405,5140,2019,2
Gujarat,Junagarh,Visavadar,Cotton,Other,4815,5355,5085,2019,2
Gujarat,Junagarh,Visavadar,Cotton,Other,4765,5425,5095,2019,2
Gujarat,Junagarh,Visavadar,Cotton,Other,5055,5385,5220,2019,2
Gujarat,Junagarh,Visavadar,Cotton,Other,4775,5405,5090,2019,2
Gujarat,Junagarh,Visavadar,Cotton,Other,4820,5410,5115,2019,2
Gujarat,Junagarh,Visavadar,Cotton,Other,4900,5400,5150,2019,2
Gujarat,Junagarh,Visavadar,Cotton,Other,4815,5395,5105,2019,2
Gujarat,Junagarh,Visavadar,Cotton,Other,5005,5275,5140,2019,9
Gujarat,Junagarh,Visavadar,Cotton,Other,5105,5325,5215,2019,11
Gujarat,Junagarh,Visavadar,Cotton,Other,4860,5400,5130,2019,12
Gujarat,Junagarh,Visavadar,Cotton,Other,4850,5400,5125,2019,3
Gujarat,Junagarh,Visavadar,Cotton,Other,5150,5450,5300,2019,3
Gujarat,Junagarh,Visavadar,Cotton,Other,5100,5500,5300,2019,3
Gujarat,Junagarh,Visavadar,Cotton,Other,5035,5515,5275,2019,3
Gujarat,Junagarh,Visavadar,Cotton,Other,5080,5430,5255,2019,3
Gujarat,Junagarh,Visavadar,Cotton,Other,5075,5675,5375,2019,3
Gujarat,Junagarh,Visavadar,Cotton,Other,5115,5345,5230,2019,3
Gujarat,Junagarh,Visavadar,Cotton,Other,5115,5685,5400,2019,3
Gujarat,Junagarh,Visavadar,Cotton,Other,5215,5825,5520,2019,1
Gujarat,Junagarh,Visavadar,Cotton,Other,5105,5795,5450,2019,2
Gujarat,Junagarh,Visavadar,Cotton,Other,5260,5890,5575,2019,3
Gujarat,Junagarh,Visavadar,Cotton,Other,5310,6160,5735,2019,4
Gujarat,Junagarh,Visavadar,Cotton,Other,5395,6205,5800,2019,5
Gujarat,Junagarh,Visavadar,Cotton,Other,5735,6315,6025,2019,6
Gujarat,Junagarh,Visavadar,Cotton,Other,5765,6135,5950,2019,8
Gujarat,Junagarh,Visavadar,Cotton,Other,5260,6200,5730,2019,9
Gujarat,Junagarh,Visavadar,Cotton,Other,5260,6250,5755,2019,10
Gujarat,Junagarh,Visavadar,Cotton,Other,5245,5955,5600,2019,11
Gujarat,Junagarh,Visavadar,Cotton,Other,5390,6000,5695,2019,12
Gujarat,Junagarh,Visavadar,Cotton,Other,5175,6075,5625,2019,4
Gujarat,Junagarh,Visavadar,Cotton,Other,5250,6000,5625,2019,4
Gujarat,Junagarh,Visavadar,Cotton,Other,5100,5500,5300,2019,4
Gujarat,Junagarh,Visavadar,Cotton,Other,5255,6045,5650,2019,4
Gujarat,Junagarh,Visavadar,Cotton,Other,5200,6050,5625,2019,4
Gujarat,Junagarh,Visavadar,Cotton,Other,5090,6100,5595,2019,4
Gujarat,Junagarh,Visavadar,Cotton,Other,5230,6070,5650,2019,4
Gujarat,Junagarh,Visavadar,Cotton,Other,5055,6045,5550,2019,4
Gujarat,Junagarh,Visavadar,Cotton,Other,5400,6000,5700,2019,4
Gujarat,Junagarh,Visavadar,Cotton,Other,5205,6125,5665,2019,4
Gujarat,Junagarh,Visavadar,Cotton,Other,5110,5890,5500,2019,4
Gujarat,Junagarh,Visavadar,Cotton,Other,5300,6000,5650,2019,4
